full_name,year,GEOID,year,name,parent-location,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed,full_name
Stafford County-Virginia,2000,51179,2000,Stafford County,Virginia,92446,3.46,19.43,842.0,66809.0,156400.0,23.5,80.08,11.91,3.62,0.42,1.62,0.09,2.07,0.19,5865,629.0,460.0,7.84,10.72,0,0,0,Stafford County-Virginia
Stafford County-Virginia,2001,51179,2001,Stafford County,Virginia,92446,3.46,19.43,842.0,66809.0,156400.0,23.5,80.08,11.91,3.62,0.42,1.62,0.09,2.07,0.19,6221,667.0,494.0,7.94,10.72,0,0,0,Stafford County-Virginia
Stafford County-Virginia,2002,51179,2002,Stafford County,Virginia,92446,3.46,19.43,842.0,66809.0,156400.0,23.5,80.08,11.91,3.62,0.42,1.62,0.09,2.07,0.19,6578,1273.0,507.0,7.71,19.35,0,0,0,Stafford County-Virginia
Stafford County-Virginia,2003,51179,2003,Stafford County,Virginia,92446,3.46,19.43,842.0,66809.0,156400.0,23.5,80.08,11.91,3.62,0.42,1.62,0.09,2.07,0.19,6934,1071.0,478.0,6.89,15.44,0,0,0,Stafford County-Virginia
Stafford County-Virginia,2004,51179,2004,Stafford County,Virginia,92446,3.46,19.43,842.0,66809.0,156400.0,23.5,80.08,11.91,3.62,0.42,1.62,0.09,2.07,0.19,7291,1361.0,532.0,7.3,18.67,0,0,0,Stafford County-Virginia
Stafford County-Virginia,2005,51179,2005,Stafford County,Virginia,120436,3.39,20.53,1238.0,90586.0,364900.0,29.0,70.07,16.39,7.97,0.33,2.55,0.05,2.34,0.29,7647,1237.0,498.0,6.51,16.18,0,0,0,Stafford County-Virginia
Stafford County-Virginia,2006,51179,2006,Stafford County,Virginia,120436,3.39,20.53,1238.0,90586.0,364900.0,29.0,70.07,16.39,7.97,0.33,2.55,0.05,2.34,0.29,8004,1428.0,619.0,7.73,17.84,0,0,0,Stafford County-Virginia
Stafford County-Virginia,2007,51179,2007,Stafford County,Virginia,120436,3.39,20.53,1238.0,90586.0,364900.0,29.0,70.07,16.39,7.97,0.33,2.55,0.05,2.34,0.29,8360,1029.0,760.0,9.09,12.31,0,0,0,Stafford County-Virginia
Stafford County-Virginia,2008,51179,2008,Stafford County,Virginia,120436,3.39,20.53,1238.0,90586.0,364900.0,29.0,70.07,16.39,7.97,0.33,2.55,0.05,2.34,0.29,8717,1231.0,987.0,11.32,14.12,0,0,0,Stafford County-Virginia
Stafford County-Virginia,2009,51179,2009,Stafford County,Virginia,120436,3.39,20.53,1238.0,90586.0,364900.0,29.0,70.07,16.39,7.97,0.33,2.55,0.05,2.34,0.29,9073,767.0,640.0,7.05,8.45,0,0,0,Stafford County-Virginia
Stafford County-Virginia,2010,51179,2010,Stafford County,Virginia,128961,3.79,22.58,1382.0,96355.0,309300.0,30.5,67.8,16.48,9.21,0.35,2.75,0.12,3.06,0.23,9430,1008.0,725.0,7.69,10.69,0,0,1,Stafford County-Virginia
Stafford County-Virginia,2011,51179,2011,Stafford County,Virginia,137145,3.56,23.25,1445.0,97144.0,305300.0,32.0,65.59,16.67,10.66,0.33,2.91,0.09,3.67,0.08,9658,881.0,575.0,5.95,9.12,0,0,1,Stafford County-Virginia
Stafford County-Virginia,2012,51179,2012,Stafford County,Virginia,137145,3.56,23.25,1445.0,97144.0,305300.0,32.0,65.59,16.67,10.66,0.33,2.91,0.09,3.67,0.08,9885,671.0,494.0,5.0,6.79,0,0,1,Stafford County-Virginia
Stafford County-Virginia,2013,51179,2013,Stafford County,Virginia,137145,3.56,23.25,1445.0,97144.0,305300.0,32.0,65.59,16.67,10.66,0.33,2.91,0.09,3.67,0.08,10113,736.0,556.0,5.5,7.28,0,0,1,Stafford County-Virginia
Stafford County-Virginia,2014,51179,2014,Stafford County,Virginia,137145,3.56,23.25,1445.0,97144.0,305300.0,32.0,65.59,16.67,10.66,0.33,2.91,0.09,3.67,0.08,10341,782.0,486.0,4.7,7.56,0,0,1,Stafford County-Virginia
Stafford County-Virginia,2015,51179,2015,Stafford County,Virginia,137145,3.56,23.25,1445.0,97144.0,305300.0,32.0,65.59,16.67,10.66,0.33,2.91,0.09,3.67,0.08,10568,1644.0,593.0,5.61,15.56,0,0,0,Stafford County-Virginia
Stafford County-Virginia,2016,51179,2016,Stafford County,Virginia,137145,3.56,23.25,1445.0,97144.0,305300.0,32.0,65.59,16.67,10.66,0.33,2.91,0.09,3.67,0.08,10796,1536.0,527.0,4.88,14.23,0,0,0,Stafford County-Virginia
Stanly County-North Carolina,2002,37167,2002,Stanly County,North Carolina,58100,10.71,23.74,463.0,36898.0,87700.0,21.2,83.67,11.43,2.13,0.24,1.79,0.02,0.7,0.04,5510,259.0,190.0,3.45,4.7,0,0,1,Stanly County-North Carolina
Stanly County-North Carolina,2003,37167,2003,Stanly County,North Carolina,58100,10.71,23.74,463.0,36898.0,87700.0,21.2,83.67,11.43,2.13,0.24,1.79,0.02,0.7,0.04,5628,385.0,326.0,5.79,6.84,1,0,1,Stanly County-North Carolina
Stanly County-North Carolina,2004,37167,2004,Stanly County,North Carolina,58100,10.71,23.74,463.0,36898.0,87700.0,21.2,83.67,11.43,2.13,0.24,1.79,0.02,0.7,0.04,5745,512.0,194.0,3.38,8.91,0,0,0,Stanly County-North Carolina
Stanly County-North Carolina,2005,37167,2005,Stanly County,North Carolina,59136,8.71,24.46,590.0,43491.0,121900.0,24.3,81.73,11.28,3.28,0.13,2.08,0.0,1.1,0.39,5862,547.0,119.0,2.03,9.33,0,0,0,Stanly County-North Carolina
Stanly County-North Carolina,2006,37167,2006,Stanly County,North Carolina,59136,8.71,24.46,590.0,43491.0,121900.0,24.3,81.73,11.28,3.28,0.13,2.08,0.0,1.1,0.39,5979,451.0,152.0,2.54,7.54,0,0,0,Stanly County-North Carolina
Stanly County-North Carolina,2007,37167,2007,Stanly County,North Carolina,59136,8.71,24.46,590.0,43491.0,121900.0,24.3,81.73,11.28,3.28,0.13,2.08,0.0,1.1,0.39,6096,406.0,49.0,0.8,6.66,0,0,1,Stanly County-North Carolina
Stanly County-North Carolina,2008,37167,2008,Stanly County,North Carolina,59136,8.71,24.46,590.0,43491.0,121900.0,24.3,81.73,11.28,3.28,0.13,2.08,0.0,1.1,0.39,6214,435.0,0.0,0.0,7.0,0,0,0,Stanly County-North Carolina
Stanly County-North Carolina,2009,37167,2009,Stanly County,North Carolina,59136,8.71,24.46,590.0,43491.0,121900.0,24.3,81.73,11.28,3.28,0.13,2.08,0.0,1.1,0.39,6331,397.0,40.0,0.63,6.27,0,0,0,Stanly County-North Carolina
Stanly County-North Carolina,2010,37167,2010,Stanly County,North Carolina,60585,9.97,27.33,637.0,43256.0,124500.0,29.1,82.33,10.88,3.58,0.29,1.83,0.02,1.01,0.08,6448,334.0,50.0,0.78,5.18,0,0,1,Stanly County-North Carolina
Stanly County-North Carolina,2011,37167,2011,Stanly County,North Carolina,60586,12.86,28.95,653.0,40910.0,128200.0,32.4,81.65,10.35,3.86,0.35,1.89,0.02,1.81,0.06,6568,349.0,60.0,0.91,5.31,0,0,1,Stanly County-North Carolina
Stanly County-North Carolina,2012,37167,2012,Stanly County,North Carolina,60586,12.86,28.95,653.0,40910.0,128200.0,32.4,81.65,10.35,3.86,0.35,1.89,0.02,1.81,0.06,6687,328.0,86.0,1.29,4.9,0,0,0,Stanly County-North Carolina
Stanly County-North Carolina,2013,37167,2013,Stanly County,North Carolina,60586,12.86,28.95,653.0,40910.0,128200.0,32.4,81.65,10.35,3.86,0.35,1.89,0.02,1.81,0.06,6807,342.0,86.0,1.26,5.02,0,0,0,Stanly County-North Carolina
Stanly County-North Carolina,2014,37167,2014,Stanly County,North Carolina,60586,12.86,28.95,653.0,40910.0,128200.0,32.4,81.65,10.35,3.86,0.35,1.89,0.02,1.81,0.06,6927,348.0,170.0,2.45,5.02,0,0,0,Stanly County-North Carolina
Stanly County-North Carolina,2015,37167,2015,Stanly County,North Carolina,60586,12.86,28.95,653.0,40910.0,128200.0,32.4,81.65,10.35,3.86,0.35,1.89,0.02,1.81,0.06,7046,302.0,206.0,2.92,4.29,0,0,0,Stanly County-North Carolina
Stanly County-North Carolina,2016,37167,2016,Stanly County,North Carolina,60586,12.86,28.95,653.0,40910.0,128200.0,32.4,81.65,10.35,3.86,0.35,1.89,0.02,1.81,0.06,7166,325.0,204.0,2.85,4.54,0,0,0,Stanly County-North Carolina
Stark County-Illinois,2000,17175,2000,Stark County,Illinois,6332,8.63,22.77,397.0,35826.0,61800.0,20.5,98.12,0.06,0.85,0.16,0.19,0.0,0.62,0.0,575,2.0,1.0,0.17,0.35,0,0,0,Stark County-Illinois
Stark County-Illinois,2001,17175,2001,Stark County,Illinois,6332,8.63,22.77,397.0,35826.0,61800.0,20.5,98.12,0.06,0.85,0.16,0.19,0.0,0.62,0.0,566,2.0,2.0,0.35,0.35,0,0,0,Stark County-Illinois
Stark County-Illinois,2002,17175,2002,Stark County,Illinois,6332,8.63,22.77,397.0,35826.0,61800.0,20.5,98.12,0.06,0.85,0.16,0.19,0.0,0.62,0.0,558,4.0,2.0,0.36,0.72,0,0,0,Stark County-Illinois
Stark County-Illinois,2003,17175,2003,Stark County,Illinois,6332,8.63,22.77,397.0,35826.0,61800.0,20.5,98.12,0.06,0.85,0.16,0.19,0.0,0.62,0.0,549,3.0,3.0,0.55,0.55,0,0,0,Stark County-Illinois
Stark County-Illinois,2004,17175,2004,Stark County,Illinois,6332,8.63,22.77,397.0,35826.0,61800.0,20.5,98.12,0.06,0.85,0.16,0.19,0.0,0.62,0.0,540,4.0,3.0,0.56,0.74,0,0,0,Stark County-Illinois
Stark County-Illinois,2005,17175,2005,Stark County,Illinois,6076,8.01,21.45,461.0,47795.0,82100.0,21.6,97.33,0.1,1.32,0.0,0.46,0.0,0.79,0.0,532,4.0,3.0,0.56,0.75,0,0,0,Stark County-Illinois
Stark County-Illinois,2006,17175,2006,Stark County,Illinois,6076,8.01,21.45,461.0,47795.0,82100.0,21.6,97.33,0.1,1.32,0.0,0.46,0.0,0.79,0.0,523,11.0,6.0,1.15,2.1,0,0,0,Stark County-Illinois
Stark County-Illinois,2007,17175,2007,Stark County,Illinois,6076,8.01,21.45,461.0,47795.0,82100.0,21.6,97.33,0.1,1.32,0.0,0.46,0.0,0.79,0.0,514,4.0,4.0,0.78,0.78,0,0,0,Stark County-Illinois
Stark County-Illinois,2008,17175,2008,Stark County,Illinois,6076,8.01,21.45,461.0,47795.0,82100.0,21.6,97.33,0.1,1.32,0.0,0.46,0.0,0.79,0.0,505,6.0,6.0,1.19,1.19,0,0,0,Stark County-Illinois
Stark County-Illinois,2009,17175,2009,Stark County,Illinois,6076,8.01,21.45,461.0,47795.0,82100.0,21.6,97.33,0.1,1.32,0.0,0.46,0.0,0.79,0.0,497,3.0,3.0,0.6,0.6,0,0,0,Stark County-Illinois
Stark County-Illinois,2010,17175,2010,Stark County,Illinois,5994,8.69,20.12,550.0,51392.0,86600.0,22.0,97.2,0.47,0.98,0.15,0.32,0.0,0.87,0.02,488,7.0,4.0,0.82,1.43,0,0,0,Stark County-Illinois
Stark County-Illinois,2011,17175,2011,Stark County,Illinois,5859,7.48,17.77,571.0,50085.0,85100.0,24.1,96.71,0.75,1.11,0.0,0.56,0.0,0.87,0.0,497,9.0,5.0,1.01,1.81,0,0,0,Stark County-Illinois
Stark County-Illinois,2012,17175,2012,Stark County,Illinois,5859,7.48,17.77,571.0,50085.0,85100.0,24.1,96.71,0.75,1.11,0.0,0.56,0.0,0.87,0.0,506,6.0,5.0,0.99,1.19,0,0,0,Stark County-Illinois
Stark County-Illinois,2013,17175,2013,Stark County,Illinois,5859,7.48,17.77,571.0,50085.0,85100.0,24.1,96.71,0.75,1.11,0.0,0.56,0.0,0.87,0.0,515,5.0,5.0,0.97,0.97,0,0,0,Stark County-Illinois
Stark County-Illinois,2014,17175,2014,Stark County,Illinois,5859,7.48,17.77,571.0,50085.0,85100.0,24.1,96.71,0.75,1.11,0.0,0.56,0.0,0.87,0.0,523,4.0,4.0,0.76,0.76,0,0,0,Stark County-Illinois
Stark County-Illinois,2015,17175,2015,Stark County,Illinois,5859,7.48,17.77,571.0,50085.0,85100.0,24.1,96.71,0.75,1.11,0.0,0.56,0.0,0.87,0.0,532,2.0,1.0,0.19,0.38,0,0,0,Stark County-Illinois
Stark County-Illinois,2016,17175,2016,Stark County,Illinois,5859,7.48,17.77,571.0,50085.0,85100.0,24.1,96.71,0.75,1.11,0.0,0.56,0.0,0.87,0.0,541,6.0,4.0,0.74,1.11,0,0,0,Stark County-Illinois
Starke County-Indiana,2000,18149,2000,Starke County,Indiana,23556,11.06,19.11,431.0,37243.0,80000.0,23.2,96.3,0.22,2.18,0.22,0.2,0.03,0.82,0.03,1670,21.0,20.0,1.2,1.26,0,0,0,Starke County-Indiana
Starke County-Indiana,2001,18149,2001,Starke County,Indiana,23556,11.06,19.11,431.0,37243.0,80000.0,23.2,96.3,0.22,2.18,0.22,0.2,0.03,0.82,0.03,1689,15.0,13.0,0.77,0.89,0,0,0,Starke County-Indiana
Starke County-Indiana,2002,18149,2002,Starke County,Indiana,23556,11.06,19.11,431.0,37243.0,80000.0,23.2,96.3,0.22,2.18,0.22,0.2,0.03,0.82,0.03,1709,12.0,9.0,0.53,0.7,0,0,0,Starke County-Indiana
Starke County-Indiana,2003,18149,2003,Starke County,Indiana,23556,11.06,19.11,431.0,37243.0,80000.0,23.2,96.3,0.22,2.18,0.22,0.2,0.03,0.82,0.03,1728,13.0,11.0,0.64,0.75,0,0,0,Starke County-Indiana
Starke County-Indiana,2004,18149,2004,Starke County,Indiana,23556,11.06,19.11,431.0,37243.0,80000.0,23.2,96.3,0.22,2.18,0.22,0.2,0.03,0.82,0.03,1748,10.0,9.0,0.51,0.57,0,0,1,Starke County-Indiana
Starke County-Indiana,2005,18149,2005,Starke County,Indiana,23398,11.09,18.05,598.0,38729.0,96500.0,30.3,95.18,0.43,2.86,0.33,0.24,0.01,0.85,0.09,1767,56.0,23.0,1.3,3.17,0,0,0,Starke County-Indiana
Starke County-Indiana,2006,18149,2006,Starke County,Indiana,23398,11.09,18.05,598.0,38729.0,96500.0,30.3,95.18,0.43,2.86,0.33,0.24,0.01,0.85,0.09,1786,30.0,23.0,1.29,1.68,0,0,0,Starke County-Indiana
Starke County-Indiana,2007,18149,2007,Starke County,Indiana,23398,11.09,18.05,598.0,38729.0,96500.0,30.3,95.18,0.43,2.86,0.33,0.24,0.01,0.85,0.09,1806,31.0,16.0,0.89,1.72,0,0,0,Starke County-Indiana
Starke County-Indiana,2008,18149,2008,Starke County,Indiana,23398,11.09,18.05,598.0,38729.0,96500.0,30.3,95.18,0.43,2.86,0.33,0.24,0.01,0.85,0.09,1825,48.0,32.0,1.75,2.63,0,0,0,Starke County-Indiana
Starke County-Indiana,2009,18149,2009,Starke County,Indiana,23398,11.09,18.05,598.0,38729.0,96500.0,30.3,95.18,0.43,2.86,0.33,0.24,0.01,0.85,0.09,1845,45.0,26.0,1.41,2.44,0,0,0,Starke County-Indiana
Starke County-Indiana,2010,18149,2010,Starke County,Indiana,23363,12.91,20.62,665.0,39909.0,98000.0,29.2,95.07,0.27,3.28,0.26,0.18,0.0,0.93,0.01,1864,47.0,34.0,1.82,2.52,0,0,0,Starke County-Indiana
Starke County-Indiana,2011,18149,2011,Starke County,Indiana,23117,11.75,18.96,679.0,42208.0,96900.0,24.4,94.57,0.67,3.47,0.06,0.32,0.0,0.91,0.0,1893,45.0,35.0,1.85,2.38,0,0,0,Starke County-Indiana
Starke County-Indiana,2012,18149,2012,Starke County,Indiana,23117,11.75,18.96,679.0,42208.0,96900.0,24.4,94.57,0.67,3.47,0.06,0.32,0.0,0.91,0.0,1922,44.0,28.0,1.46,2.29,0,0,0,Starke County-Indiana
Starke County-Indiana,2013,18149,2013,Starke County,Indiana,23117,11.75,18.96,679.0,42208.0,96900.0,24.4,94.57,0.67,3.47,0.06,0.32,0.0,0.91,0.0,1952,52.0,41.0,2.1,2.66,0,0,0,Starke County-Indiana
Starke County-Indiana,2014,18149,2014,Starke County,Indiana,23117,11.75,18.96,679.0,42208.0,96900.0,24.4,94.57,0.67,3.47,0.06,0.32,0.0,0.91,0.0,1981,31.0,22.0,1.11,1.57,0,0,0,Starke County-Indiana
Starke County-Indiana,2015,18149,2015,Starke County,Indiana,23117,11.75,18.96,679.0,42208.0,96900.0,24.4,94.57,0.67,3.47,0.06,0.32,0.0,0.91,0.0,2010,66.0,48.0,2.39,3.28,0,0,0,Starke County-Indiana
Starke County-Indiana,2016,18149,2016,Starke County,Indiana,23117,11.75,18.96,679.0,42208.0,96900.0,24.4,94.57,0.67,3.47,0.06,0.32,0.0,0.91,0.0,2039,43.0,34.0,1.67,2.11,0,0,0,Starke County-Indiana
Stephens County-Georgia,2000,13257,2000,Stephens County,Georgia,25435,15.11,27.31,422.0,29466.0,80900.0,24.1,85.21,11.91,0.98,0.24,0.57,0.07,0.91,0.1,2718,183.0,99.0,3.64,6.73,0,0,0,Stephens County-Georgia
Stephens County-Georgia,2001,13257,2001,Stephens County,Georgia,25435,15.11,27.31,422.0,29466.0,80900.0,24.1,85.21,11.91,0.98,0.24,0.57,0.07,0.91,0.1,2757,250.0,139.0,5.04,9.07,1,0,0,Stephens County-Georgia
Stephens County-Georgia,2002,13257,2002,Stephens County,Georgia,25435,15.11,27.31,422.0,29466.0,80900.0,24.1,85.21,11.91,0.98,0.24,0.57,0.07,0.91,0.1,2796,312.0,196.0,7.01,11.16,0,0,0,Stephens County-Georgia
Stephens County-Georgia,2003,13257,2003,Stephens County,Georgia,25435,15.11,27.31,422.0,29466.0,80900.0,24.1,85.21,11.91,0.98,0.24,0.57,0.07,0.91,0.1,2835,197.0,107.0,3.77,6.95,0,0,0,Stephens County-Georgia
Stephens County-Georgia,2004,13257,2004,Stephens County,Georgia,25435,15.11,27.31,422.0,29466.0,80900.0,24.1,85.21,11.91,0.98,0.24,0.57,0.07,0.91,0.1,2874,177.0,123.0,4.28,6.16,0,0,0,Stephens County-Georgia
Stephens County-Georgia,2005,13257,2005,Stephens County,Georgia,25343,10.16,29.88,548.0,34309.0,103400.0,32.5,84.54,11.72,1.53,0.11,0.88,0.03,1.18,0.0,2913,105.0,73.0,2.51,3.6,0,0,0,Stephens County-Georgia
Stephens County-Georgia,2010,13257,2010,Stephens County,Georgia,26175,10.87,30.2,591.0,37535.0,104600.0,29.8,84.07,10.78,2.42,0.26,0.67,0.05,1.63,0.12,3107,141.0,99.0,3.19,4.54,0,0,1,Stephens County-Georgia
Stephens County-Georgia,2011,13257,2011,Stephens County,Georgia,25620,12.6,28.05,567.0,40315.0,101100.0,29.2,83.03,12.18,2.9,0.32,0.42,0.0,1.14,0.0,3169,164.0,106.0,3.34,5.18,0,0,1,Stephens County-Georgia
Stephens County-Georgia,2012,13257,2012,Stephens County,Georgia,25620,12.6,28.05,567.0,40315.0,101100.0,29.2,83.03,12.18,2.9,0.32,0.42,0.0,1.14,0.0,3231,173.0,107.0,3.31,5.35,0,0,0,Stephens County-Georgia
Stephens County-Georgia,2013,13257,2013,Stephens County,Georgia,25620,12.6,28.05,567.0,40315.0,101100.0,29.2,83.03,12.18,2.9,0.32,0.42,0.0,1.14,0.0,3293,164.0,95.0,2.88,4.98,0,0,1,Stephens County-Georgia
Stephens County-Georgia,2014,13257,2014,Stephens County,Georgia,25620,12.6,28.05,567.0,40315.0,101100.0,29.2,83.03,12.18,2.9,0.32,0.42,0.0,1.14,0.0,3355,143.0,69.0,2.06,4.26,0,0,1,Stephens County-Georgia
Stephens County-Georgia,2015,13257,2015,Stephens County,Georgia,25620,12.6,28.05,567.0,40315.0,101100.0,29.2,83.03,12.18,2.9,0.32,0.42,0.0,1.14,0.0,3417,150.0,93.0,2.72,4.39,0,0,0,Stephens County-Georgia
Stephens County-Georgia,2016,13257,2016,Stephens County,Georgia,25620,12.6,28.05,567.0,40315.0,101100.0,29.2,83.03,12.18,2.9,0.32,0.42,0.0,1.14,0.0,3479,159.0,105.0,3.02,4.57,0,0,1,Stephens County-Georgia
Stephenson County-Illinois,2000,17177,2000,Stephenson County,Illinois,48979,8.95,25.23,433.0,40366.0,81400.0,22.7,88.62,7.62,1.53,0.13,0.68,0.03,1.33,0.07,4992,116.0,113.0,2.26,2.32,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2001,17177,2001,Stephenson County,Illinois,48979,8.95,25.23,433.0,40366.0,81400.0,22.7,88.62,7.62,1.53,0.13,0.68,0.03,1.33,0.07,5050,162.0,125.0,2.48,3.21,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2002,17177,2002,Stephenson County,Illinois,48979,8.95,25.23,433.0,40366.0,81400.0,22.7,88.62,7.62,1.53,0.13,0.68,0.03,1.33,0.07,5108,159.0,113.0,2.21,3.11,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2003,17177,2003,Stephenson County,Illinois,48979,8.95,25.23,433.0,40366.0,81400.0,22.7,88.62,7.62,1.53,0.13,0.68,0.03,1.33,0.07,5166,234.0,195.0,3.77,4.53,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2004,17177,2004,Stephenson County,Illinois,48979,8.95,25.23,433.0,40366.0,81400.0,22.7,88.62,7.62,1.53,0.13,0.68,0.03,1.33,0.07,5224,122.0,98.0,1.88,2.34,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2005,17177,2005,Stephenson County,Illinois,46821,11.03,26.3,553.0,43561.0,103300.0,30.0,86.98,8.15,2.24,0.07,0.86,0.07,1.47,0.16,5283,209.0,143.0,2.71,3.96,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2006,17177,2006,Stephenson County,Illinois,46821,11.03,26.3,553.0,43561.0,103300.0,30.0,86.98,8.15,2.24,0.07,0.86,0.07,1.47,0.16,5341,173.0,136.0,2.55,3.24,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2007,17177,2007,Stephenson County,Illinois,46821,11.03,26.3,553.0,43561.0,103300.0,30.0,86.98,8.15,2.24,0.07,0.86,0.07,1.47,0.16,5399,191.0,158.0,2.93,3.54,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2008,17177,2008,Stephenson County,Illinois,46821,11.03,26.3,553.0,43561.0,103300.0,30.0,86.98,8.15,2.24,0.07,0.86,0.07,1.47,0.16,5457,190.0,164.0,3.01,3.48,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2009,17177,2009,Stephenson County,Illinois,46821,11.03,26.3,553.0,43561.0,103300.0,30.0,86.98,8.15,2.24,0.07,0.86,0.07,1.47,0.16,5515,182.0,167.0,3.03,3.3,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2010,17177,2010,Stephenson County,Illinois,47711,10.93,28.08,594.0,44572.0,103400.0,32.5,85.12,8.86,2.95,0.14,0.62,0.03,2.19,0.09,5573,201.0,191.0,3.43,3.61,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2011,17177,2011,Stephenson County,Illinois,46625,10.65,29.32,610.0,45331.0,98900.0,31.3,84.14,9.14,3.31,0.1,0.84,0.0,2.44,0.04,5637,178.0,169.0,3.0,3.16,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2012,17177,2012,Stephenson County,Illinois,46625,10.65,29.32,610.0,45331.0,98900.0,31.3,84.14,9.14,3.31,0.1,0.84,0.0,2.44,0.04,5700,154.0,152.0,2.67,2.7,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2013,17177,2013,Stephenson County,Illinois,46625,10.65,29.32,610.0,45331.0,98900.0,31.3,84.14,9.14,3.31,0.1,0.84,0.0,2.44,0.04,5764,238.0,226.0,3.92,4.13,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2014,17177,2014,Stephenson County,Illinois,46625,10.65,29.32,610.0,45331.0,98900.0,31.3,84.14,9.14,3.31,0.1,0.84,0.0,2.44,0.04,5828,272.0,244.0,4.19,4.67,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2015,17177,2015,Stephenson County,Illinois,46625,10.65,29.32,610.0,45331.0,98900.0,31.3,84.14,9.14,3.31,0.1,0.84,0.0,2.44,0.04,5891,265.0,212.0,3.6,4.5,0,0,0,Stephenson County-Illinois
Stephenson County-Illinois,2016,17177,2016,Stephenson County,Illinois,46625,10.65,29.32,610.0,45331.0,98900.0,31.3,84.14,9.14,3.31,0.1,0.84,0.0,2.44,0.04,5955,289.0,218.0,3.66,4.85,0,0,0,Stephenson County-Illinois
Stevens County-Minnesota,2000,27149,2000,Stevens County,Minnesota,10053,13.65,29.62,385.0,37267.0,67100.0,23.6,95.76,0.92,0.9,0.67,0.86,0.01,0.86,0.04,1111,0.0,0.0,0.0,0.0,0,0,1,Stevens County-Minnesota
Stevens County-Minnesota,2001,27149,2001,Stevens County,Minnesota,10053,13.65,29.62,385.0,37267.0,67100.0,23.6,95.76,0.92,0.9,0.67,0.86,0.01,0.86,0.04,1110,0.0,0.0,0.0,0.0,0,0,1,Stevens County-Minnesota
Stevens County-Minnesota,2002,27149,2002,Stevens County,Minnesota,10053,13.65,29.62,385.0,37267.0,67100.0,23.6,95.76,0.92,0.9,0.67,0.86,0.01,0.86,0.04,1110,0.0,0.0,0.0,0.0,0,0,1,Stevens County-Minnesota
Stevens County-Minnesota,2003,27149,2003,Stevens County,Minnesota,10053,13.65,29.62,385.0,37267.0,67100.0,23.6,95.76,0.92,0.9,0.67,0.86,0.01,0.86,0.04,1109,0.0,0.0,0.0,0.0,0,0,1,Stevens County-Minnesota
Stevens County-Minnesota,2004,27149,2004,Stevens County,Minnesota,10053,13.65,29.62,385.0,37267.0,67100.0,23.6,95.76,0.92,0.9,0.67,0.86,0.01,0.86,0.04,1109,0.0,0.0,0.0,0.0,0,0,1,Stevens County-Minnesota
Stevens County-Minnesota,2005,27149,2005,Stevens County,Minnesota,9635,6.5,34.71,563.0,45049.0,112100.0,28.5,92.82,1.58,1.55,1.35,0.61,0.0,2.06,0.04,1108,0.0,0.0,0.0,0.0,0,0,1,Stevens County-Minnesota
Stevens County-Minnesota,2006,27149,2006,Stevens County,Minnesota,9635,6.5,34.71,563.0,45049.0,112100.0,28.5,92.82,1.58,1.55,1.35,0.61,0.0,2.06,0.04,1107,0.0,0.0,0.0,0.0,0,0,1,Stevens County-Minnesota
Stevens County-Minnesota,2007,27149,2007,Stevens County,Minnesota,9635,6.5,34.71,563.0,45049.0,112100.0,28.5,92.82,1.58,1.55,1.35,0.61,0.0,2.06,0.04,1107,0.0,0.0,0.0,0.0,0,0,1,Stevens County-Minnesota
Stevens County-Minnesota,2008,27149,2008,Stevens County,Minnesota,9635,6.5,34.71,563.0,45049.0,112100.0,28.5,92.82,1.58,1.55,1.35,0.61,0.0,2.06,0.04,1106,0.0,0.0,0.0,0.0,0,0,1,Stevens County-Minnesota
Stevens County-Minnesota,2009,27149,2009,Stevens County,Minnesota,9635,6.5,34.71,563.0,45049.0,112100.0,28.5,92.82,1.58,1.55,1.35,0.61,0.0,2.06,0.04,1106,0.0,0.0,0.0,0.0,0,0,0,Stevens County-Minnesota
Stevens County-Minnesota,2010,27149,2010,Stevens County,Minnesota,9726,4.37,29.66,538.0,52819.0,121100.0,30.4,91.83,0.77,3.46,0.83,1.5,0.01,1.56,0.03,1105,0.0,0.0,0.0,0.0,0,0,0,Stevens County-Minnesota
